"order","year","id","x","y"
22206,"y2019","C_381",3414.333,5416
22207,"y2019","C_381",3439.667,5365.333
22208,"y2019","C_381",3743.667,4636.667
22209,"y2019","C_381",3746.333,4682
22210,"y2019","C_381",3797,4667.333
22211,"y2019","C_381",2431,7236
22212,"y2019","C_381",1112,5690
22213,"y2019","C_381",1502,5456
22214,"y2019","C_381",1160,4771
22215,"y2019","C_381",1344,2936
22216,"y2019","C_381",2387,3173
22217,"y2019","C_381",2571,2733
22218,"y2019","C_381",3153,1947
22219,"y2019","C_381",7645,6684
22220,"y2019","C_381",7669,6628
22221,"y2019","C_381",7613,6576
22222,"y2019","C_381",7533,6588
22223,"y2019","C_381",7901,6792
22224,"y2019","C_381",7853,6792
22225,"y2019","C_381",7869,6728
22226,"y2019","C_381",8129,6352
22227,"y2019","C_381",8097,6388
22228,"y2019","C_381",8061,6344
22229,"y2019","C_381",7541,5912
22230,"y2019","C_381",7561,5980
22231,"y2019","C_381",7497,5960
22232,"y2019","C_381",9601,8052
22233,"y2019","C_381",10561,6512
22234,"y2019","C_381",10325,6372
22235,"y2019","C_381",10441,5536
22236,"y2019","C_381",10069,3778
22237,"y2019","C_381",8925,4008
22238,"y2019","C_381",8697,3574
22239,"y2019","C_381",6941,2672
22240,"y2019","C_382",11812,4279.667
22241,"y2019","C_382",11844,4253
22242,"y2019","C_382",11822.667,4215.667
22243,"y2019","C_382",11773.333,4202.333
22244,"y2019","C_382",11958,4339
22245,"y2019","C_382",11929,4333
22246,"y2019","C_382",11945,4310
22247,"y2019","C_382",12138,4040
22248,"y2019","C_382",12120,4059
22249,"y2019","C_382",12107,4041
22250,"y2019","C_382",11828,3751
22251,"y2019","C_382",11827,3776
22252,"y2019","C_382",11805,3764
22253,"y2019","C_382",12434,5017
22254,"y2019","C_382",13128,4325
22255,"y2019","C_382",12944,4195
22256,"y2019","C_382",13160,3747
22257,"y2019","C_382",12954,3067
22258,"y2019","C_382",12533.667,3057.667
22259,"y2019","C_382",12412.333,2807
22260,"y2019","C_382",11796,2599
22261,"y2019","C_382",7878,7379.333
22262,"y2019","C_382",7836.667,7323.333
22263,"y2019","C_382",7884.667,7283.333
22264,"y2019","C_382",7964.667,7274
22265,"y2019","C_382",7711.334,7444.667
22266,"y2019","C_382",7760.667,7432.667
22267,"y2019","C_382",7726,7406
22268,"y2019","C_382",7448.667,7111.333
22269,"y2019","C_382",7479.334,7128.667
22270,"y2019","C_382",7491.334,7095.333
22271,"y2019","C_382",7900.667,6800.667
22272,"y2019","C_382",7898,6834
22273,"y2019","C_382",7948.667,6822
22274,"y2019","C_382",6937,8563
22275,"y2019","C_382",5769,7674
22276,"y2019","C_382",6015,7407
22277,"y2019","C_382",5637,7015
22278,"y2019","C_382",5733,5517
22279,"y2019","C_382",6602,5728
22280,"y2019","C_382",6622,5132
22281,"y2019","C_382",7783,4216
22282,"y2019","C_382",2991,4739.333
22283,"y2019","C_382",2957.667,4671.333
22284,"y2019","C_382",3004.333,4612.667
22285,"y2019","C_382",3091,4615.333
22286,"y2019","C_382",2836.333,4766
22287,"y2019","C_382",2892.333,4780.667
22288,"y2019","C_382",2852.333,4720.667
22289,"y2019","C_382",2549.667,4248.667
22290,"y2019","C_382",2563,4282
22291,"y2019","C_382",2599,4242
22292,"y2019","C_382",3127,3618.667
22293,"y2019","C_382",3123,3665.333
22294,"y2019","C_382",3171,3654.667
22295,"y2019","C_382",1549,5865
22296,"y2019","C_382",528,4382
22297,"y2019","C_382",854,4174
22298,"y2019","C_382",666,3564
22299,"y2019","C_382",981,1996
22300,"y2019","C_382",1874,2089
22301,"y2019","C_382",1958,1705
22302,"y2019","C_382",3051,871
22303,"y2019","C_383",10333,5136.667
22304,"y2019","C_383",10347.667,5086
22305,"y2019","C_383",10315.667,5040.667
22306,"y2019","C_383",10250.333,5036.667
22307,"y2019","C_383",10565,5242.667
22308,"y2019","C_383",10529,5233.333
22309,"y2019","C_383",10545,5204
22310,"y2019","C_383",10723.667,4769.333
22311,"y2019","C_383",10694.333,4801.333
22312,"y2019","C_383",10670.333,4774.667
22313,"y2019","C_383",10252,4554
22314,"y2019","C_383",10260,4580
22315,"y2019","C_383",10213,4578
22316,"y2019","C_383",11639,6320
22317,"y2019","C_383",12575,5068
22318,"y2019","C_383",12202,4912
22319,"y2019","C_383",12532,4194
22320,"y2019","C_383",11956,2679
22321,"y2019","C_383",11238,3020
22322,"y2019","C_383",10906,2680
22323,"y2019","C_383",9882,2018
22324,"y2019","C_383",3906,5436
22325,"y2019","C_383",3944,5388
22326,"y2019","C_383",3934,5330
22327,"y2019","C_383",3858,5310
22328,"y2019","C_383",4108,5609
22329,"y2019","C_383",4080,5600
22330,"y2019","C_383",4108,5562
22331,"y2019","C_383",4386,5200
22332,"y2019","C_383",4357,5219
22333,"y2019","C_383",4341,5181
22334,"y2019","C_383",4084,4631
22335,"y2019","C_383",4078,4663
22336,"y2019","C_383",4026,4639
22337,"y2019","C_383",4759,6844
22338,"y2019","C_383",6020,5870
22339,"y2019","C_383",5732,5526
22340,"y2019","C_383",6180,5210
22341,"y2019","C_383",6324,3752
22342,"y2019","C_383",5625,3745
22343,"y2019","C_383",5622,3334
22344,"y2019","C_383",4815,2134
22345,"y2019","C_383",6767,5464.667
22346,"y2019","C_383",6804.333,5404.667
22347,"y2019","C_383",6761.667,5352.667
22348,"y2019","C_383",6681.667,5358
22349,"y2019","C_383",6981.667,5492
22350,"y2019","C_383",6920.333,5492
22351,"y2019","C_383",6936.333,5444
22352,"y2019","C_383",7195,4988.667
22353,"y2019","C_383",7167,5027.333
22354,"y2019","C_383",7129.667,4994
22355,"y2019","C_383",6660,4594
22356,"y2019","C_383",6669.333,4634
22357,"y2019","C_383",6612,4627.333
22358,"y2019","C_383",8286,6710
22359,"y2019","C_383",9234,5002
22360,"y2019","C_383",8903,4871
22361,"y2019","C_383",9047,4098
22362,"y2019","C_383",8561,2710
22363,"y2019","C_383",7956,2976
22364,"y2019","C_383",7592,2592
22365,"y2019","C_383",6400,1708
22366,"y2019","C_384",9607.667,5719.333
22367,"y2019","C_384",9578.333,5670
22368,"y2019","C_384",9651.667,5646
22369,"y2019","C_384",9727.667,5654
22370,"y2019","C_384",9329,5818
22371,"y2019","C_384",9360,5814
22372,"y2019","C_384",9341,5776
22373,"y2019","C_384",9231,5388
22374,"y2019","C_384",9244,5413
22375,"y2019","C_384",9275,5382
22376,"y2019","C_384",9773.667,5248.333
22377,"y2019","C_384",9761.667,5284.333
22378,"y2019","C_384",9827,5293.667
22379,"y2019","C_384",8375,6821
22380,"y2019","C_384",7391,5609
22381,"y2019","C_384",7826,5432
22382,"y2019","C_384",7595,4744
22383,"y2019","C_384",8192,3664
22384,"y2019","C_384",8864,3718
22385,"y2019","C_384",9139,3279
22386,"y2019","C_384",10587,3229
22387,"y2019","C_384",3452,4724
22388,"y2019","C_384",3490,4654
22389,"y2019","C_384",3452,4584
22390,"y2019","C_384",3360,4586
22391,"y2019","C_384",3629,4827.333
22392,"y2019","C_384",3578.333,4812.667
22393,"y2019","C_384",3610.333,4766
22394,"y2019","C_384",3907.667,4397.333
22395,"y2019","C_384",3882.333,4433.333
22396,"y2019","C_384",3849,4390.667
22397,"y2019","C_384",3509,3858
22398,"y2019","C_384",3505,3908.667
22399,"y2019","C_384",3458.333,3880.667
22400,"y2019","C_384",4700,6229
22401,"y2019","C_384",5995,4616
22402,"y2019","C_384",5651,4402
22403,"y2019","C_384",6017,3682
22404,"y2019","C_384",5675,2185
22405,"y2019","C_384",4971,2369
22406,"y2019","C_384",4911,2037
22407,"y2019","C_384",3547,957
22408,"y2019","C_384",7330,5820
22409,"y2019","C_384",7282,5742
22410,"y2019","C_384",7339,5664
22411,"y2019","C_384",7462,5685
22412,"y2019","C_384",6982,6011.333
22413,"y2019","C_384",7023.333,6003.333
22414,"y2019","C_384",6979.333,5954
22415,"y2019","C_384",6836.667,5511.333
22416,"y2019","C_384",6872.667,5548.667
22417,"y2019","C_384",6899.333,5494
22418,"y2019","C_384",7390,4856.667
22419,"y2019","C_384",7378,4908.667
22420,"y2019","C_384",7452.667,4898
22421,"y2019","C_384",5847,8012
22422,"y2019","C_384",3980,6174
22423,"y2019","C_384",4454,5822
22424,"y2019","C_384",4021,4856
22425,"y2019","C_384",4531,2886
22426,"y2019","C_384",5627,3146
22427,"y2019","C_384",5979,2478
22428,"y2019","C_384",7155,1306
22429,"y2019","C_385",10986,4622
22430,"y2019","C_385",11006,4582
22431,"y2019","C_385",10978,4544
22432,"y2019","C_385",10928,4540
22433,"y2019","C_385",11144,4712
22434,"y2019","C_385",11106,4706
22435,"y2019","C_385",11126,4680
22436,"y2019","C_385",11425,4283
22437,"y2019","C_385",11402,4309
22438,"y2019","C_385",11375,4278
22439,"y2019","C_385",10987,3973
22440,"y2019","C_385",10990,4009
22441,"y2019","C_385",10951,3999
22442,"y2019","C_385",11867,5305
22443,"y2019","C_385",12517,4450
22444,"y2019","C_385",12415,4270
22445,"y2019","C_385",12766,3859
22446,"y2019","C_385",12724,2847
22447,"y2019","C_385",11881,2927
22448,"y2019","C_385",11653,2408
22449,"y2019","C_385",10780,2274
22450,"y2019","C_385",7266,8148
22451,"y2019","C_385",7284,8092
22452,"y2019","C_385",7232,8066
22453,"y2019","C_385",7164,8080
22454,"y2019","C_385",7477.667,8139.333
22455,"y2019","C_385",7435,8150
22456,"y2019","C_385",7435,8102
22457,"y2019","C_385",7613,7701
22458,"y2019","C_385",7594,7736
22459,"y2019","C_385",7558,7712
22460,"y2019","C_385",7115,7531
22461,"y2019","C_385",7131,7568.333
22462,"y2019","C_385",7076.333,7571
22463,"y2019","C_385",9089,9002
22464,"y2019","C_385",9525,7144
22465,"y2019","C_385",9165,7094
22466,"y2019","C_385",9297,6306
22467,"y2019","C_385",8261,4982
22468,"y2019","C_385",7901,5640
22469,"y2019","C_385",7565,5388
22470,"y2019","C_385",5929,5205
22471,"y2019","C_385",3134,4745
22472,"y2019","C_385",3170,4689
22473,"y2019","C_385",3122,4639
22474,"y2019","C_385",3050,4635
22475,"y2019","C_385",3360,4786
22476,"y2019","C_385",3321,4783
22477,"y2019","C_385",3336,4739
22478,"y2019","C_385",3584,4243.667
22479,"y2019","C_385",3564.667,4269.667
22480,"y2019","C_385",3533.333,4242.333
22481,"y2019","C_385",3122,3647
22482,"y2019","C_385",3126,3682
22483,"y2019","C_385",3075,3674
22484,"y2019","C_385",4573,5930
22485,"y2019","C_385",5475,4202
22486,"y2019","C_385",5043,3848
22487,"y2019","C_385",5171,3372
22488,"y2019","C_385",4463,1720
22489,"y2019","C_385",4267,1933
22490,"y2019","C_385",4523,2257
22491,"y2019","C_385",3739,649
22492,"y2019","C_386",10858,5044
22493,"y2019","C_386",10825,4993
22494,"y2019","C_386",10873,4963
22495,"y2019","C_386",10945,4963
22496,"y2019","C_386",10622,5123
22497,"y2019","C_386",10657,5119
22498,"y2019","C_386",10638,5084
22499,"y2019","C_386",10447.333,4701.333
22500,"y2019","C_386",10460,4725.333
22501,"y2019","C_386",10489.333,4691.333
22502,"y2019","C_386",10940,4543
22503,"y2019","C_386",10928,4580
22504,"y2019","C_386",10986,4573
22505,"y2019","C_386",9502,6049
22506,"y2019","C_386",8714,4896
22507,"y2019","C_386",9053,4704
22508,"y2019","C_386",8831,4106
22509,"y2019","C_386",9203,2707
22510,"y2019","C_386",10036,3094
22511,"y2019","C_386",10234,2743
22512,"y2019","C_386",11459,2299
22513,"y2019","C_386",6627.667,7639.333
22514,"y2019","C_386",6666.334,7591.333
22515,"y2019","C_386",6631.667,7535.333
22516,"y2019","C_386",6561,7510
22517,"y2019","C_386",6841,7822
22518,"y2019","C_386",6809,7807
22519,"y2019","C_386",6841,7773
22520,"y2019","C_386",7086,7451
22521,"y2019","C_386",7057,7468
22522,"y2019","C_386",7042,7425
22523,"y2019","C_386",6740,7094
22524,"y2019","C_386",6735,7137
22525,"y2019","C_386",6692,7111
22526,"y2019","C_386",7711,9021
22527,"y2019","C_386",8810,8042
22528,"y2019","C_386",8502,7818
22529,"y2019","C_386",8814,7414
22530,"y2019","C_386",8826,6062
22531,"y2019","C_386",8090,6120
22532,"y2019","C_386",8036,5724
22533,"y2019","C_386",7367,4896
22534,"y2019","C_386",2874,4190
22535,"y2019","C_386",2842,4126
22536,"y2019","C_386",2856,4074
22537,"y2019","C_386",2946,4058
22538,"y2019","C_386",2646,4363.333
22539,"y2019","C_386",2684.667,4351.333
22540,"y2019","C_386",2652.667,4315.333
22541,"y2019","C_386",2348.667,3832
22542,"y2019","C_386",2375.333,3860
22543,"y2019","C_386",2399.333,3810.667
22544,"y2019","C_386",2912.667,3440
22545,"y2019","C_386",2900.667,3477.333
22546,"y2019","C_386",2959.333,3473.333
22547,"y2019","C_386",1501,5801
22548,"y2019","C_386",240,4576
22549,"y2019","C_386",504,4246
22550,"y2019","C_386",136,3510
22551,"y2019","C_386",212,1916
22552,"y2019","C_386",1429,1874
22553,"y2019","C_386",1690,1245
22554,"y2019","C_386",3474,240
22555,"y2019","C_387",10132.667,6165
22556,"y2019","C_387",10120.667,6114.333
22557,"y2019","C_387",10154,6075.667
22558,"y2019","C_387",10219.333,6079.667
22559,"y2019","C_387",9895,6220
22560,"y2019","C_387",9928,6225
22561,"y2019","C_387",9916,6188
22562,"y2019","C_387",9754,5752
22563,"y2019","C_387",9768,5784
22564,"y2019","C_387",9795,5752
22565,"y2019","C_387",10219.667,5364.667
22566,"y2019","C_387",10214.333,5398
22567,"y2019","C_387",10258.333,5391.333
22568,"y2019","C_387",8747,7173
22569,"y2019","C_387",8203,5771
22570,"y2019","C_387",8461,5587
22571,"y2019","C_387",8005,4855
22572,"y2019","C_387",8595,3691
22573,"y2019","C_387",9351,3998
22574,"y2019","C_387",9468,3659
22575,"y2019","C_387",10383,3215
22576,"y2019","C_387",3614.667,6300
22577,"y2019","C_387",3657.333,6248
22578,"y2019","C_387",3622.667,6192
22579,"y2019","C_387",3541.333,6182.667
22580,"y2019","C_387",3948,6458.667
22581,"y2019","C_387",3901.333,6452
22582,"y2019","C_387",3925.333,6408
22583,"y2019","C_387",4105.333,5948.667
22584,"y2019","C_387",4073.333,5986
22585,"y2019","C_387",4033.333,5946
22586,"y2019","C_387",3596,5428
22587,"y2019","C_387",3597.333,5469.333
22588,"y2019","C_387",3542.667,5452
22589,"y2019","C_387",5296,7598
22590,"y2019","C_387",6372,6078
22591,"y2019","C_387",5948,5943
22592,"y2019","C_387",6269,5105
22593,"y2019","C_387",5747,3290
22594,"y2019","C_387",4834,3648
22595,"y2019","C_387",4668,3294
22596,"y2019","C_387",3026,2568
22597,"y2019","C_387",6913,6706
22598,"y2019","C_387",6886,6644
22599,"y2019","C_387",6927,6585
22600,"y2019","C_387",7008,6585
22601,"y2019","C_387",6730,6784
22602,"y2019","C_387",6783,6776
22603,"y2019","C_387",6748,6730
22604,"y2019","C_387",6504.667,6267
22605,"y2019","C_387",6523.333,6305.667
22606,"y2019","C_387",6562,6259
22607,"y2019","C_387",6987.333,5644.333
22608,"y2019","C_387",6983.333,5700.333
22609,"y2019","C_387",7039.333,5685.667
22610,"y2019","C_387",5176,8046
22611,"y2019","C_387",4027,6566
22612,"y2019","C_387",4549,6231
22613,"y2019","C_387",4153,5457
22614,"y2019","C_387",4615,3519
22615,"y2019","C_387",5607,3750
22616,"y2019","C_387",5871,3198
22617,"y2019","C_387",7519,2250
22618,"y2019","C_388",11017,4773
22619,"y2019","C_388",10971,4725
22620,"y2019","C_388",11039,4705
22621,"y2019","C_388",11103,4715
22622,"y2019","C_388",10866,4827
22623,"y2019","C_388",10908,4827
22624,"y2019","C_388",10879,4791
22625,"y2019","C_388",10507,4442
22626,"y2019","C_388",10532,4461
22627,"y2019","C_388",10543,4427
22628,"y2019","C_388",11020.333,4170.667
22629,"y2019","C_388",11021.667,4201.333
22630,"y2019","C_388",11065.667,4186.667
22631,"y2019","C_388",10345,5889
22632,"y2019","C_388",9238,5049
22633,"y2019","C_388",10153,4666
22634,"y2019","C_388",9178,4286
22635,"y2019","C_388",9070,3174
22636,"y2019","C_388",10573,4089
22637,"y2019","C_388",9739,2991
22638,"y2019","C_388",10618,1759
22639,"y2019","C_388",7326,7376
22640,"y2019","C_388",7292,7318
22641,"y2019","C_388",7348,7278
22642,"y2019","C_388",7428,7280
22643,"y2019","C_388",7043,7526
22644,"y2019","C_388",7089,7514
22645,"y2019","C_388",7055,7476
22646,"y2019","C_388",6733,7024
22647,"y2019","C_388",6768,7051
22648,"y2019","C_388",6784,7001
22649,"y2019","C_388",7386,6677.667
22650,"y2019","C_388",7372.667,6717.667
22651,"y2019","C_388",7430,6717.667
22652,"y2019","C_388",6676.667,8853
22653,"y2019","C_388",5287,7840
22654,"y2019","C_388",6358,7325
22655,"y2019","C_388",5116,6852
22656,"y2019","C_388",5032,5537
22657,"y2019","C_388",6802,6418
22658,"y2019","C_388",6292,5058
22659,"y2019","C_388",7789,4311
22660,"y2019","C_388",3188,4160
22661,"y2019","C_388",3225,4093
22662,"y2019","C_388",3172,4052
22663,"y2019","C_388",3099,4052
22664,"y2019","C_388",3493.333,4304.333
22665,"y2019","C_388",3442,4300.333
22666,"y2019","C_388",3469.333,4255
22667,"y2019","C_388",3790,3780
22668,"y2019","C_388",3759,3801
22669,"y2019","C_388",3727,3759
22670,"y2019","C_388",3236,3307
22671,"y2019","C_388",3237,3367
22672,"y2019","C_388",3185,3341
22673,"y2019","C_388",4120,5699
22674,"y2019","C_388",5363,4415
22675,"y2019","C_388",4340,4045
22676,"y2019","C_388",5582,3745
22677,"y2019","C_388",5396,2165
22678,"y2019","C_388",3935,3174
22679,"y2019","C_388",4841,1804
22680,"y2019","C_388",3446,678
22681,"y2019","C_389",11430.333,4755
22682,"y2019","C_389",11434.333,4705.667
22683,"y2019","C_389",11403,4676
22684,"y2019","C_389",11357,4684
22685,"y2019","C_389",11614,4810
22686,"y2019","C_389",11574,4801
22687,"y2019","C_389",11593,4769
22688,"y2019","C_389",11735,4453
22689,"y2019","C_389",11711,4477
22690,"y2019","C_389",11686,4454
22691,"y2019","C_389",11356,4114
22692,"y2019","C_389",11364,4147
22693,"y2019","C_389",11325,4139
22694,"y2019","C_389",12116,5788
22695,"y2019","C_389",13176,4915
22696,"y2019","C_389",12264,4610
22697,"y2019","C_389",13233,4103
22698,"y2019","C_389",12600,2812
22699,"y2019","C_389",11754,3943
22700,"y2019","C_389",12093,2787
22701,"y2019","C_389",11025,2697
22702,"y2019","C_389",7138,7284
22703,"y2019","C_389",7154,7236
22704,"y2019","C_389",7108,7196
22705,"y2019","C_389",7044,7200
22706,"y2019","C_389",7415,7402
22707,"y2019","C_389",7371,7386
22708,"y2019","C_389",7400,7358
22709,"y2019","C_389",7624,6988
22710,"y2019","C_389",7580,7017
22711,"y2019","C_389",7562,6976
22712,"y2019","C_389",7050.333,6586
22713,"y2019","C_389",7058.333,6630
22714,"y2019","C_389",7010.333,6614
22715,"y2019","C_389",7910.333,8482
22716,"y2019","C_389",9046,7496
22717,"y2019","C_389",8106,7250
22718,"y2019","C_389",9243,6782
22719,"y2019","C_389",9087,5510
22720,"y2019","C_389",7492,6561
22721,"y2019","C_389",8083,5210
22722,"y2019","C_389",6835,4376
22723,"y2019","C_389",2692,4770
22724,"y2019","C_389",2682,4712
22725,"y2019","C_389",2732,4678
22726,"y2019","C_389",2806,4670
22727,"y2019","C_389",2275.333,4894
22728,"y2019","C_389",2310,4883.333
22729,"y2019","C_389",2279.333,4846
22730,"y2019","C_389",2178,4376
22731,"y2019","C_389",2212.667,4401.333
22732,"y2019","C_389",2227.333,4358.667
22733,"y2019","C_389",2705,3919
22734,"y2019","C_389",2703,3974
22735,"y2019","C_389",2755,3951
22736,"y2019","C_389",1996,6154
22737,"y2019","C_389",569,5355
22738,"y2019","C_389",1424,4797
22739,"y2019","C_389",387,4500
22740,"y2019","C_389",552,2832
22741,"y2019","C_389",2066,3665
22742,"y2019","C_389",1272,2375
22743,"y2019","C_389",2456,1259
22744,"y2019","C_390",10349,5625
22745,"y2019","C_390",10307,5569
22746,"y2019","C_390",10353,5529
22747,"y2019","C_390",10427,5523
22748,"y2019","C_390",10147,5714
22749,"y2019","C_390",10207,5711
22750,"y2019","C_390",10169,5670
22751,"y2019","C_390",9803,5267
22752,"y2019","C_390",9822,5290
22753,"y2019","C_390",9848,5250
22754,"y2019","C_390",10284,4832
22755,"y2019","C_390",10289,4877
22756,"y2019","C_390",10332,4857
22757,"y2019","C_390",9980,7008
22758,"y2019","C_390",8210,5958
22759,"y2019","C_390",9210,5566
22760,"y2019","C_390",7916,5234
22761,"y2019","C_390",8258,3772
22762,"y2019","C_390",9678,4636
22763,"y2019","C_390",8946,3139
22764,"y2019","C_390",10173,2425
22765,"y2019","C_390",4002.333,5271
22766,"y2019","C_390",4047.667,5215
22767,"y2019","C_390",3994.333,5176.333
22768,"y2019","C_390",3923.667,5171
22769,"y2019","C_390",4222.333,5371.667
22770,"y2019","C_390",4178.333,5370.333
22771,"y2019","C_390",4203.667,5317
22772,"y2019","C_390",4661,4823
22773,"y2019","C_390",4635,4851
22774,"y2019","C_390",4602,4815
22775,"y2019","C_390",3997.333,4351.333
22776,"y2019","C_390",3997.333,4398
22777,"y2019","C_390",3950.667,4371.333
22778,"y2019","C_390",4986,6835
22779,"y2019","C_390",6337,5400
22780,"y2019","C_390",5034,5115
22781,"y2019","C_390",6608,4638
22782,"y2019","C_390",6576,3164
22783,"y2019","C_390",4504,4359
22784,"y2019","C_390",5580,2977
22785,"y2019","C_390",4472,1617
22786,"y2019","C_390",8309,5357
22787,"y2019","C_390",8337,5301
22788,"y2019","C_390",8283,5269
22789,"y2019","C_390",8219,5283
22790,"y2019","C_390",8721,5527
22791,"y2019","C_390",8689,5518
22792,"y2019","C_390",8711,5483
22793,"y2019","C_390",8934,4952
22794,"y2019","C_390",8902,4978
22795,"y2019","C_390",8886,4939
22796,"y2019","C_390",8295,4542
22797,"y2019","C_390",8295,4591.333
22798,"y2019","C_390",8245.667,4566
22799,"y2019","C_390",9170,6978
22800,"y2019","C_390",10570,5701
22801,"y2019","C_390",9327,5378
22802,"y2019","C_390",10657,4799
22803,"y2019","C_390",10456,3290
22804,"y2019","C_390",8913,4544
22805,"y2019","C_390",9909,3032
22806,"y2019","C_390",8349,1888
22807,"y2019","C_391",10511,5318
22808,"y2019","C_391",10540,5249
22809,"y2019","C_391",10496,5204
22810,"y2019","C_391",10414,5196
22811,"y2019","C_391",10831,5470.333
22812,"y2019","C_391",10785,5453
22813,"y2019","C_391",10819,5425.667
22814,"y2019","C_391",11007,4983.667
22815,"y2019","C_391",10974.333,5007.667
22816,"y2019","C_391",10952.333,4965.667
22817,"y2019","C_391",10486,4379
22818,"y2019","C_391",10485,4427
22819,"y2019","C_391",10433,4405
22820,"y2019","C_391",11272,6782
22821,"y2019","C_391",12481,6196
22822,"y2019","C_391",11482,5351
22823,"y2019","C_391",12886,5102
22824,"y2019","C_391",12856,3186
22825,"y2019","C_391",10910,4483
22826,"y2019","C_391",11861,2991
22827,"y2019","C_391",10544,1670
22828,"y2019","C_391",4158,5338
22829,"y2019","C_391",4076,5274
22830,"y2019","C_391",4174,5238
22831,"y2019","C_391",4258,5240
22832,"y2019","C_391",3910,5517.333
22833,"y2019","C_391",3947.333,5501.333
22834,"y2019","C_391",3906,5464
22835,"y2019","C_391",3444.667,5032
22836,"y2019","C_391",3490,5056
22837,"y2019","C_391",3502,5002.667
22838,"y2019","C_391",4184.667,4518.667
22839,"y2019","C_391",4174,4564
22840,"y2019","C_391",4238,4552
22841,"y2019","C_391",3907.333,7050
22842,"y2019","C_391",1802,6045
22843,"y2019","C_391",3281,5391
22844,"y2019","C_391",1469,5044
22845,"y2019","C_391",1574,3251
22846,"y2019","C_391",3560,4565
22847,"y2019","C_391",2234,3161
22848,"y2019","C_391",4162,1675
22849,"y2019","C_391",8122,6238
22850,"y2019","C_391",8151.333,6174
22851,"y2019","C_391",8094,6140.667
22852,"y2019","C_391",8023.333,6142
22853,"y2019","C_391",8492.667,6316
22854,"y2019","C_391",8438,6314.667
22855,"y2019","C_391",8459.333,6260
22856,"y2019","C_391",8689,5747
22857,"y2019","C_391",8650,5775
22858,"y2019","C_391",8628,5733
22859,"y2019","C_391",8024,5236.667
22860,"y2019","C_391",8033.333,5283.333
22861,"y2019","C_391",7976,5270
22862,"y2019","C_391",9163,7680
22863,"y2019","C_391",10661,6423
22864,"y2019","C_391",9231,6052
22865,"y2019","C_391",10707,5676
22866,"y2019","C_391",10579,3952
22867,"y2019","C_391",8753,5198
22868,"y2019","C_391",9389,3658
22869,"y2019","C_391",7793,2156
22870,"y2019","C_392",11105.667,4403
22871,"y2019","C_392",11157.667,4367
22872,"y2019","C_392",11107,4340.333
22873,"y2019","C_392",11057.667,4347
22874,"y2019","C_392",11318.333,4498.333
22875,"y2019","C_392",11285.667,4490.333
22876,"y2019","C_392",11309.667,4465.667
22877,"y2019","C_392",11563.5,4123
22878,"y2019","C_392",11548.5,4138.5
22879,"y2019","C_392",11525,4113.5
22880,"y2019","C_392",11120,3765.667
22881,"y2019","C_392",11118.667,3809.667
22882,"y2019","C_392",11090.667,3790.333
22883,"y2019","C_392",11269,5558
22884,"y2019","C_392",12766,4743
22885,"y2019","C_392",11848,4373
22886,"y2019","C_392",12952,4085
22887,"y2019","C_392",12883,2789
22888,"y2019","C_392",11485,3779
22889,"y2019","C_392",12100,2596
22890,"y2019","C_392",11088,1981
22891,"y2019","C_392",7020,6761
22892,"y2019","C_392",6974,6723
22893,"y2019","C_392",7038,6677
22894,"y2019","C_392",7106,6669
22895,"y2019","C_392",6850,6940
22896,"y2019","C_392",6875,6921
22897,"y2019","C_392",6839,6908
22898,"y2019","C_392",6463.333,6597.667
22899,"y2019","C_392",6498,6615
22900,"y2019","C_392",6499.333,6575
22901,"y2019","C_392",6986,6111
22902,"y2019","C_392",6988.667,6151
22903,"y2019","C_392",7030,6132.333
22904,"y2019","C_392",6860.667,8205
22905,"y2019","C_392",5450,7420
22906,"y2019","C_392",6286,6934
22907,"y2019","C_392",5042,6902
22908,"y2019","C_392",4792,5728
22909,"y2019","C_392",6507,6200
22910,"y2019","C_392",5797,4842
22911,"y2019","C_392",6733,3990
22912,"y2019","C_392",2632,5136
22913,"y2019","C_392",2652,5078
22914,"y2019","C_392",2608,5052
22915,"y2019","C_392",2540,5050
22916,"y2019","C_392",2730,5122
22917,"y2019","C_392",2695,5133
22918,"y2019","C_392",2705,5082
22919,"y2019","C_392",3255.667,4526
22920,"y2019","C_392",3217,4568.667
22921,"y2019","C_392",3203.667,4531.333
22922,"y2019","C_392",2600.667,4184
22923,"y2019","C_392",2606,4246.667
22924,"y2019","C_392",2559.333,4225.333
22925,"y2019","C_392",3543,6132
22926,"y2019","C_392",4556,4884
22927,"y2019","C_392",3852,4704
22928,"y2019","C_392",4636,4024
22929,"y2019","C_392",4188,2952
22930,"y2019","C_392",3231,3810
22931,"y2019","C_392",3501,2657
22932,"y2019","C_392",2619,1795
22933,"y2019","C_393",10726,4660
22934,"y2019","C_393",10756.667,4600
22935,"y2019","C_393",10710,4560
22936,"y2019","C_393",10638,4558.667
22937,"y2019","C_393",10942.667,4750
22938,"y2019","C_393",10901.333,4744.667
22939,"y2019","C_393",10926,4702.667
22940,"y2019","C_393",11315,4172
22941,"y2019","C_393",11278,4212
22942,"y2019","C_393",11254,4173
22943,"y2019","C_393",10739,3777
22944,"y2019","C_393",10739,3826
22945,"y2019","C_393",10693,3802
22946,"y2019","C_393",11278,5975
22947,"y2019","C_393",12721,4680
22948,"y2019","C_393",11374,4242
22949,"y2019","C_393",12967,4110
22950,"y2019","C_393",13090,2605
